CodMun,ImpacAmb_24meses,Secas_Enxurr,PoluiAr,Polui_corpoAgua,Assorea_corpoAgua,DiminVazao_corpoAgua,Desmatam,Queimad,Erosao_Desert,Dimin_FaunaFlora,MoradRiscoAmb,FaltaSaneamen
1705102,Não,-,-,-,-,-,-,-,-,-,-,-
1705508,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não
1705557,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não
1705607,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não
1706001,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não
1706100,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não
1706258,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não
1706506,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não
1707009,Não,-,-,-,-,-,-,-,-,-,-,-
1707108,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim
1707207,Não,-,-,-,-,-,-,-,-,-,-,-
1707306,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
1707405,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não
1707553,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não
1707652,Não,-,-,-,-,-,-,-,-,-,-,-
1707702,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não
1708205,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não
1708254,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não
1708304,Não,-,-,-,-,-,-,-,-,-,-,-
1709005,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não
1709302,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
1709500,Não,-,-,-,-,-,-,-,-,-,-,-
1709807,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
1710508,Não,-,-,-,-,-,-,-,-,-,-,-
1710706,Não,-,-,-,-,-,-,-,-,-,-,-
1710904,Não,-,-,-,-,-,-,-,-,-,-,-
1711100,Não,-,-,-,-,-,-,-,-,-,-,-
1711506,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não
1711803,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não
1711902,Não,-,-,-,-,-,-,-,-,-,-,-
1711951,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não
1712009,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não
1712157,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
1712405,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não
1712454,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não
1712504,Não,-,-,-,-,-,-,-,-,-,-,-
1712702,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim
1712801,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não
1713205,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não
1713304,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não
1713601,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
1713700,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim
1713809,Não,-,-,-,-,-,-,-,-,-,-,-
1713957,Não,-,-,-,-,-,-,-,-,-,-,-
1714203,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não
1714302,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não
1714880,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não
1715002,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não
1715101,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não
1715150,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não
1715259,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não
1715507,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
1715705,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não
1715754,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
1716109,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não
1716208,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
1716307,Não,-,-,-,-,-,-,-,-,-,-,-
1716505,Não,-,-,-,-,-,-,-,-,-,-,-
1716604,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não
1716653,Não,-,-,-,-,-,-,-,-,-,-,-
1716703,Não,-,-,-,-,-,-,-,-,-,-,-
1717008,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não
1717206,Não,-,-,-,-,-,-,-,-,-,-,-
1717503,Não,-,-,-,-,-,-,-,-,-,-,-
1717800,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não
1717909,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
1718006,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não
1718204,Sim,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não
1718303,Sim,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não
1718402,Não,-,-,-,-,-,-,-,-,-,-,-
1718451,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
1718501,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não
1718550,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não
1718659,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim
1718709,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
1718758,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
1718808,Não,-,-,-,-,-,-,-,-,-,-,-
1718840,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
1718865,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim
1718881,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não
1718899,Não,-,-,-,-,-,-,-,-,-,-,-
1718907,Não,-,-,-,-,-,-,-,-,-,-,-
1719004,Não,-,-,-,-,-,-,-,-,-,-,-
1720002,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
1720101,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não
1720150,Sim,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não
1720200,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não
1720259,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não
1720309,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não
1720499,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não
1720655,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não
1720804,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não
1720853,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não
1720903,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
1720937,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não
1720978,Não,-,-,-,-,-,-,-,-,-,-,-
1721000,Não,-,-,-,-,-,-,-,-,-,-,-
1721109,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não
1721208,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não
1721257,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
1721307,Não,-,-,-,-,-,-,-,-,-,-,-
1722081,Não,-,-,-,-,-,-,-,-,-,-,-
1722107,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não
2100055,Sim,Não,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não
2100105,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não
2100154,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não
2100204,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não
2100303,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não
2100402,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não
2100436,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim
2100477,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não
2100501,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
2100550,Não,-,-,-,-,-,-,-,-,-,-,-
2100600,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
2100709,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não
2100808,Não,-,-,-,-,-,-,-,-,-,-,-
2100832,Não,-,-,-,-,-,-,-,-,-,-,-
2100873,Não,-,-,-,-,-,-,-,-,-,-,-
2100907,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim
2100956,Não,-,-,-,-,-,-,-,-,-,-,-
2101004,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não
2101103,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim
2101202,Não,-,-,-,-,-,-,-,-,-,-,-
2101251,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2101301,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não
2101350,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não
2101400,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não
2101509,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2101608,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não
2101707,Não,-,-,-,-,-,-,-,-,-,-,-
2101731,Não,-,-,-,-,-,-,-,-,-,-,-
2101772,Não,-,-,-,-,-,-,-,-,-,-,-
2101806,Não,-,-,-,-,-,-,-,-,-,-,-
2101905,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não
2101939,Não,-,-,-,-,-,-,-,-,-,-,-
2101970,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não
2102002,Não,-,-,-,-,-,-,-,-,-,-,-
2102036,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim
2102077,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
2102101,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não
2102150,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
2102200,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não
2102309,Não,-,-,-,-,-,-,-,-,-,-,-
2102325,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim
2102358,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não
2102374,Não,-,-,-,-,-,-,-,-,-,-,-
2102408,Não,-,-,-,-,-,-,-,-,-,-,-
2102507,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
2102556,Não,-,-,-,-,-,-,-,-,-,-,-
2102606,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim
2102705,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não
2102754,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não
2102804,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim
2102903,Não,-,-,-,-,-,-,-,-,-,-,-
2103000,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Sim,Não
2103109,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim
2103125,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não
2103158,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não
2103174,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não
2103208,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
2103257,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
2103307,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
2103406,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
2103505,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não
2103554,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não
2103604,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim
2103703,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não
2103752,Não,-,-,-,-,-,-,-,-,-,-,-
2103802,Não,-,-,-,-,-,-,-,-,-,-,-
2103901,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
2104008,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim
2104057,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim
2104073,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não
2104081,Não,-,-,-,-,-,-,-,-,-,-,-
2104099,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não
2104107,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
2104206,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não
2104305,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim
2104404,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não
2104503,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não
2104552,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim
2104602,Não,-,-,-,-,-,-,-,-,-,-,-
2104628,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
2104651,Não,-,-,-,-,-,-,-,-,-,-,-
2104677,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não
2104701,Não,-,-,-,-,-,-,-,-,-,-,-
2104800,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não
2104909,Não,-,-,-,-,-,-,-,-,-,-,-
2105005,Não,-,-,-,-,-,-,-,-,-,-,-
2105104,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim
2105153,Não,-,-,-,-,-,-,-,-,-,-,-
2105203,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não
2105302,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim
2105351,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não
2105401,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não
2105427,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não
2105450,Não,-,-,-,-,-,-,-,-,-,-,-
2105476,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não
2105500,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim
2105609,Não,-,-,-,-,-,-,-,-,-,-,-
2105658,Não,-,-,-,-,-,-,-,-,-,-,-
2105708,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
2105807,Não,-,-,-,-,-,-,-,-,-,-,-
2105906,Não,-,-,-,-,-,-,-,-,-,-,-
2105922,Não,-,-,-,-,-,-,-,-,-,-,-
2105948,Não,-,-,-,-,-,-,-,-,-,-,-
2105963,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
2105989,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
2106003,Não,-,-,-,-,-,-,-,-,-,-,-
2106102,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não
2106201,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Sim
2106300,Não,-,-,-,-,-,-,-,-,-,-,-
2106326,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não
2106359,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
2106375,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não
2106409,Não,-,-,-,-,-,-,-,-,-,-,-
2106508,Não,-,-,-,-,-,-,-,-,-,-,-
2106607,Não,-,-,-,-,-,-,-,-,-,-,-
2106631,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não
2106672,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim
2106706,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não
2106755,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim
2106805,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não
2106904,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não
2107001,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim
2107100,Não,-,-,-,-,-,-,-,-,-,-,-
2107209,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim
2107258,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não
2107308,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim
2107357,Não,-,-,-,-,-,-,-,-,-,-,-
2107407,Não,-,-,-,-,-,-,-,-,-,-,-
2107456,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não
2107506,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não
2107605,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
2107704,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim
2107803,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não
2107902,Não,-,-,-,-,-,-,-,-,-,-,-
2108009,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim
2108058,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não
2108108,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim
2108207,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim
2108256,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não
2108306,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim
2108405,Não,-,-,-,-,-,-,-,-,-,-,-
2108454,Não,-,-,-,-,-,-,-,-,-,-,-
2108504,Não,-,-,-,-,-,-,-,-,-,-,-
2108603,Não,-,-,-,-,-,-,-,-,-,-,-
2108702,Não,-,-,-,-,-,-,-,-,-,-,-
2108801,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não
2108900,Não,-,-,-,-,-,-,-,-,-,-,-
2109007,Não,-,-,-,-,-,-,-,-,-,-,-
2109056,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não
2109106,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não
2109205,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não
2109239,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não
2109270,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não
2109304,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não
2109403,Sim,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
2109452,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim
2109502,Não,-,-,-,-,-,-,-,-,-,-,-
2109551,Não,-,-,-,-,-,-,-,-,-,-,-
2109601,Não,-,-,-,-,-,-,-,-,-,-,-
2109700,Não,-,-,-,-,-,-,-,-,-,-,-
2109759,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
2109809,Não,-,-,-,-,-,-,-,-,-,-,-
2109908,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim
2110005,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não
2110039,Não,-,-,-,-,-,-,-,-,-,-,-
2110104,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não
2110203,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não
2110237,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não
2110278,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não
2110302,Não,-,-,-,-,-,-,-,-,-,-,-
2110401,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não
2110500,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
2110609,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
2110658,Não,-,-,-,-,-,-,-,-,-,-,-
2110708,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim
2110807,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
2110856,Não,-,-,-,-,-,-,-,-,-,-,-
2110906,Não,-,-,-,-,-,-,-,-,-,-,-
2111003,Não,-,-,-,-,-,-,-,-,-,-,-
2111029,Não,-,-,-,-,-,-,-,-,-,-,-
2111052,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim
2111078,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
2111102,Não,-,-,-,-,-,-,-,-,-,-,-
2111201,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim
2111250,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não
2111300,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim
2111409,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim
2111508,Não,-,-,-,-,-,-,-,-,-,-,-
2111532,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim
2111573,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não
2111607,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não
2111631,Não,-,-,-,-,-,-,-,-,-,-,-
2111672,Não,-,-,-,-,-,-,-,-,-,-,-
2111706,Não,-,-,-,-,-,-,-,-,-,-,-
2111722,Não,-,-,-,-,-,-,-,-,-,-,-
2111748,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não
2111763,Não,-,-,-,-,-,-,-,-,-,-,-
2111789,Não,-,-,-,-,-,-,-,-,-,-,-
2111805,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não
2111904,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não
2111953,Não,-,-,-,-,-,-,-,-,-,-,-
2112001,Não,-,-,-,-,-,-,-,-,-,-,-
2112100,Não,-,-,-,-,-,-,-,-,-,-,-
2112209,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não
2112233,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim
2112274,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
2112308,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
2112407,Não,-,-,-,-,-,-,-,-,-,-,-
2112456,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
2112506,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim
2112605,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não
2112704,Não,-,-,-,-,-,-,-,-,-,-,-
2112803,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não
2112852,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
2112902,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não
2113009,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim
2114007,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não
2200053,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não
2200103,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não
2200202,Não,-,-,-,-,-,-,-,-,-,-,-
2200251,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
2200277,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não
2200301,Não,-,-,-,-,-,-,-,-,-,-,-
2200400,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não
2200459,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não
2200509,Sim,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não
2200608,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não
2200707,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não
2200806,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não
2200905,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não
2200954,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
2201002,Não,-,-,-,-,-,-,-,-,-,-,-
2201051,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não
2201101,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não
2201150,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
2201176,Não,-,-,-,-,-,-,-,-,-,-,-
2201200,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Sim
2201309,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não
2201408,Não,-,-,-,-,-,-,-,-,-,-,-
2201507,Não,-,-,-,-,-,-,-,-,-,-,-
2201556,Não,-,-,-,-,-,-,-,-,-,-,-
2201572,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
2201606,Não,-,-,-,-,-,-,-,-,-,-,-
2201705,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não
2201739,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não
2201770,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não
2201804,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
2201903,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
2201919,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não
2201929,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim
2201945,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não
2201960,Não,-,-,-,-,-,-,-,-,-,-,-
